Año,Mes,Aeropuerto2,Nacionalidad,Región,Sexo,Visitantes ,TUA
2019,Agosto,Ciudad de México,Bielorrusia,Europa, Hombre,12,1145.8
2019,Agosto,Ciudad de México,Bielorrusia,Europa, Mujer,27,1145.8
2019,Agosto,Ciudad de México,Bélgica,Europa, Hombre,542,1145.8
2019,Agosto,Ciudad de México,Bélgica,Europa, Mujer,430,1145.8
2019,Agosto,Ciudad de México,Belice,América Central, Hombre,62,1145.8
2019,Agosto,Ciudad de México,Belice,América Central, Mujer,41,1145.8
2019,Agosto,Ciudad de México,Benín,África, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Benín,África, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Bután,Asia, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Bután,Asia, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Bolivia,América del Sur, Hombre,541,1145.8
2019,Agosto,Ciudad de México,Bolivia,América del Sur, Mujer,519,1145.8
2019,Agosto,Ciudad de México,Bosnia - Herzegovina,Europa, Hombre,6,1145.8
2019,Agosto,Ciudad de México,Bosnia - Herzegovina,Europa, Mujer,4,1145.8
2019,Agosto,Ciudad de México,Botsuana,África, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Brasil,América del Sur, Hombre,9114,1145.8
2019,Agosto,Ciudad de México,Brasil,América del Sur, Mujer,7655,1145.8
2019,Agosto,Ciudad de México,Bulgaria,Europa, Hombre,71,1145.8
2019,Agosto,Ciudad de México,Bulgaria,Europa, Mujer,68,1145.8
2019,Agosto,Ciudad de México,Burkina Faso,África, Hombre,5,1145.8
2019,Agosto,Ciudad de México,Burkina Faso,África, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Camboya,Asia, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Camboya,Asia, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Camerún,África, Hombre,18,1145.8
2019,Agosto,Ciudad de México,Camerún,África, Mujer,7,1145.8
2019,Agosto,Ciudad de México,Canadá,América del Norte, Hombre,10657,1145.8
2019,Agosto,Ciudad de México,Canadá,América del Norte, Mujer,10101,1145.8
2019,Agosto,Ciudad de México,Chile,América del Sur, Hombre,5086,1145.8
2019,Agosto,Ciudad de México,Chile,América del Sur, Mujer,4446,1145.8
2019,Agosto,Ciudad de México,China,Asia, Hombre,3655,1145.8
2019,Agosto,Ciudad de México,China,Asia, Mujer,2255,1145.8
2019,Agosto,Ciudad de México,Chipre,Asia, Hombre,17,1145.8
2019,Agosto,Ciudad de México,Chipre,Asia, Mujer,12,1145.8
2019,Agosto,Ciudad de México,Colombia,América del Sur, Hombre,14369,1145.8
2019,Agosto,Ciudad de México,Colombia,América del Sur, Mujer,16243,1145.8
2019,Agosto,Ciudad de México,"Congo, Rep.",África, Hombre,4,1145.8
2019,Agosto,Ciudad de México,"Congo, Rep.",África, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Costa de Marfil,África, Hombre,10,1145.8
2019,Agosto,Ciudad de México,Costa de Marfil,África, Mujer,8,1145.8
2019,Agosto,Ciudad de México,Costa Rica,América Central, Hombre,4507,1145.8
2019,Agosto,Ciudad de México,Costa Rica,América Central, Mujer,4843,1145.8
2019,Agosto,Ciudad de México,Croacia,Europa, Hombre,86,1145.8
2019,Agosto,Ciudad de México,Croacia,Europa, Mujer,31,1145.8
2019,Agosto,Ciudad de México,Cuba,Islas del Caribe, Hombre,3524,1145.8
2019,Agosto,Ciudad de México,Cuba,Islas del Caribe, Mujer,3633,1145.8
2019,Agosto,Ciudad de México,Dinamarca,Europa, Hombre,300,1145.8
2019,Agosto,Ciudad de México,Dinamarca,Europa, Mujer,179,1145.8
2019,Agosto,Ciudad de México,Dominica (Comonwealth),Islas del Caribe, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Dominica (Comonwealth),Islas del Caribe, Mujer,4,1145.8
2019,Agosto,Ciudad de México,Ecuador,América del Sur, Hombre,6467,1145.8
2019,Agosto,Ciudad de México,Ecuador,América del Sur, Mujer,7639,1145.8
2019,Agosto,Ciudad de México,Egipto,África, Hombre,117,1145.8
2019,Agosto,Ciudad de México,Egipto,África, Mujer,28,1145.8
2019,Agosto,Ciudad de México,El Salvador,América Central, Hombre,3041,1145.8
2019,Agosto,Ciudad de México,El Salvador,América Central, Mujer,3231,1145.8
2019,Agosto,Ciudad de México,Emiratos Árabes Unidos,Asia, Hombre,10,1145.8
2019,Agosto,Ciudad de México,Emiratos Árabes Unidos,Asia, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Eritrea,África, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Eritrea,África, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Eslovaquia,Europa, Hombre,69,1145.8
2019,Agosto,Ciudad de México,Eslovaquia,Europa, Mujer,77,1145.8
2019,Agosto,Ciudad de México,Eslovenia,Europa, Hombre,43,1145.8
2019,Agosto,Ciudad de México,Eslovenia,Europa, Mujer,39,1145.8
2019,Agosto,Ciudad de México,España,Europa, Hombre,11594,1145.8
2019,Agosto,Ciudad de México,España,Europa, Mujer,9037,1145.8
2019,Agosto,Ciudad de México,Estados Unidos,América del Norte, Hombre,78231,1145.8
2019,Agosto,Ciudad de México,Estados Unidos,América del Norte, Mujer,70884,1145.8
2019,Agosto,Ciudad de México,Estonia,Europa, Hombre,7,1145.8
2019,Agosto,Ciudad de México,Estonia,Europa, Mujer,16,1145.8
2019,Agosto,Ciudad de México,Etiopía,África, Hombre,35,1145.8
2019,Agosto,Ciudad de México,Etiopía,África, Mujer,5,1145.8
2019,Agosto,Ciudad de México,Macedonia,Europa, Hombre,4,1145.8
2019,Agosto,Ciudad de México,Macedonia,Europa, Mujer,3,1145.8
2019,Agosto,Ciudad de México,Rusia,Europa, Hombre,394,1145.8
2019,Agosto,Ciudad de México,Rusia,Europa, Mujer,518,1145.8
2019,Agosto,Ciudad de México,"Fiyi, Islas",Oceanía, Hombre,1,1145.8
2019,Agosto,Ciudad de México,"Fiyi, Islas",Oceanía, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Filipinas,Asia, Hombre,412,1145.8
2019,Agosto,Ciudad de México,Filipinas,Asia, Mujer,205,1145.8
2019,Agosto,Ciudad de México,Finlandia,Europa, Hombre,91,1145.8
2019,Agosto,Ciudad de México,Finlandia,Europa, Mujer,75,1145.8
2019,Agosto,Ciudad de México,Francia,Europa, Hombre,6687,1145.8
2019,Agosto,Ciudad de México,Francia,Europa, Mujer,5835,1145.8
2019,Agosto,Ciudad de México,Gabón,África, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Gambia,África, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Gambia,África, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Georgia,Asia, Hombre,21,1145.8
2019,Agosto,Ciudad de México,Georgia,Asia, Mujer,9,1145.8
2019,Agosto,Ciudad de México,Ghana,África, Hombre,19,1145.8
2019,Agosto,Ciudad de México,Ghana,África, Mujer,7,1145.8
2019,Agosto,Ciudad de México,Granada,Islas del Caribe, Hombre,3,1145.8
2019,Agosto,Ciudad de México,Granada,Islas del Caribe, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Grecia,Europa, Hombre,157,1145.8
2019,Agosto,Ciudad de México,Grecia,Europa, Mujer,117,1145.8
2019,Agosto,Ciudad de México,Guatemala,América Central, Hombre,6288,1145.8
2019,Agosto,Ciudad de México,Guatemala,América Central, Mujer,4776,1145.8
2019,Agosto,Ciudad de México,Guinea,África, Hombre,22,1145.8
2019,Agosto,Ciudad de México,Guinea,África, Mujer,7,1145.8
2019,Agosto,Ciudad de México,Guyana,América del Sur, Hombre,3,1145.8
2019,Agosto,Ciudad de México,Guyana,América del Sur, Mujer,7,1145.8
2019,Agosto,Ciudad de México,Haití,Islas del Caribe, Hombre,137,1145.8
2019,Agosto,Ciudad de México,Haití,Islas del Caribe, Mujer,75,1145.8
2019,Agosto,Ciudad de México,Honduras,América Central, Hombre,1269,1145.8
2019,Agosto,Ciudad de México,Honduras,América Central, Mujer,1365,1145.8
2019,Agosto,Ciudad de México,Hungría,Europa, Hombre,100,1145.8
2019,Agosto,Ciudad de México,Hungría,Europa, Mujer,108,1145.8
2019,Agosto,Ciudad de México,India,Asia, Hombre,1635,1145.8
2019,Agosto,Ciudad de México,India,Asia, Mujer,574,1145.8
2019,Agosto,Ciudad de México,Indonesia,Asia, Hombre,71,1145.8
2019,Agosto,Ciudad de México,Indonesia,Asia, Mujer,45,1145.8
2019,Agosto,Ciudad de México,Irán,Asia, Hombre,48,1145.8
2019,Agosto,Ciudad de México,Irán,Asia, Mujer,58,1145.8
2019,Agosto,Ciudad de México,Irak,Asia, Hombre,6,1145.8
2019,Agosto,Ciudad de México,Irak,Asia, Mujer,5,1145.8
2019,Agosto,Ciudad de México,Irlanda,Europa, Hombre,315,1145.8
2019,Agosto,Ciudad de México,Irlanda,Europa, Mujer,185,1145.8
2019,Agosto,Ciudad de México,Islandia,Europa, Hombre,17,1145.8
2019,Agosto,Ciudad de México,Islandia,Europa, Mujer,25,1145.8
2019,Agosto,Ciudad de México,Islas Marshall (EUA)  ,Oceanía, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Israel,Asia, Hombre,841,1145.8
2019,Agosto,Ciudad de México,Israel,Asia, Mujer,514,1145.8
2019,Agosto,Ciudad de México,Italia,Europa, Hombre,5068,1145.8
2019,Agosto,Ciudad de México,Italia,Europa, Mujer,3705,1145.8
2019,Agosto,Ciudad de México,Libia,África, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Jamaica,Islas del Caribe, Hombre,161,1145.8
2019,Agosto,Ciudad de México,Jamaica,Islas del Caribe, Mujer,169,1145.8
2019,Agosto,Ciudad de México,Japón,Asia, Hombre,4580,1145.8
2019,Agosto,Ciudad de México,Japón,Asia, Mujer,3927,1145.8
2019,Agosto,Ciudad de México,Jordania,Asia, Hombre,28,1145.8
2019,Agosto,Ciudad de México,Jordania,Asia, Mujer,16,1145.8
2019,Agosto,Ciudad de México,Kazajistán,Asia, Hombre,21,1145.8
2019,Agosto,Ciudad de México,Kazajistán,Asia, Mujer,18,1145.8
2019,Agosto,Ciudad de México,Kenia,África, Hombre,31,1145.8
2019,Agosto,Ciudad de México,Kenia,África, Mujer,24,1145.8
2019,Agosto,Ciudad de México,Kirguistán,Asia, Hombre,8,1145.8
2019,Agosto,Ciudad de México,Kirguistán,Asia, Mujer,9,1145.8
2019,Agosto,Ciudad de México,Kuwait,Asia, Hombre,32,1145.8
2019,Agosto,Ciudad de México,Kuwait,Asia, Mujer,5,1145.8
2019,Agosto,Ciudad de México,Letonia,Europa, Hombre,24,1145.8
2019,Agosto,Ciudad de México,Letonia,Europa, Mujer,18,1145.8
2019,Agosto,Ciudad de México,Líbano,Asia, Hombre,49,1145.8
2019,Agosto,Ciudad de México,Líbano,Asia, Mujer,30,1145.8
2019,Agosto,Ciudad de México,Liberia,África, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Liechtenstein,Europa, Hombre,5,1145.8
2019,Agosto,Ciudad de México,Lituania,Europa, Hombre,43,1145.8
2019,Agosto,Ciudad de México,Lituania,Europa, Mujer,46,1145.8
2019,Agosto,Ciudad de México,Luxemburgo,Europa, Hombre,26,1145.8
2019,Agosto,Ciudad de México,Luxemburgo,Europa, Mujer,16,1145.8
2019,Agosto,Ciudad de México,Madagascar,África, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Madagascar,África, Mujer,3,1145.8
2019,Agosto,Ciudad de México,Malasia,Asia, Hombre,167,1145.8
2019,Agosto,Ciudad de México,Malasia,Asia, Mujer,91,1145.8
2019,Agosto,Ciudad de México,Mali,África, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Malta,Europa, Hombre,15,1145.8
2019,Agosto,Ciudad de México,Malta,Europa, Mujer,11,1145.8
2019,Agosto,Ciudad de México,Marruecos,África, Hombre,72,1145.8
2019,Agosto,Ciudad de México,Marruecos,África, Mujer,69,1145.8
2019,Agosto,Ciudad de México,Mauricio,África, Hombre,3,1145.8
2019,Agosto,Ciudad de México,Mauricio,África, Mujer,3,1145.8
2019,Agosto,Ciudad de México,República de Micronesia (EUA),Oceanía, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Mónaco,Europa, Hombre,4,1145.8
2019,Agosto,Ciudad de México,Mónaco,Europa, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Mongolia,Asia, Hombre,4,1145.8
2019,Agosto,Ciudad de México,Mongolia,Asia, Mujer,7,1145.8
2019,Agosto,Ciudad de México,Montenegro,Europa, Hombre,4,1145.8
2019,Agosto,Ciudad de México,Mozambique,África, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Mianmar (Birmania),Asia, Hombre,12,1145.8
2019,Agosto,Ciudad de México,Mianmar (Birmania),Asia, Mujer,6,1145.8
2019,Agosto,Ciudad de México,Namibia,África, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Namibia,África, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Nicaragua,América Central, Hombre,618,1145.8
2019,Agosto,Ciudad de México,Nicaragua,América Central, Mujer,599,1145.8
2019,Agosto,Ciudad de México,Nigeria,África, Hombre,57,1145.8
2019,Agosto,Ciudad de México,Nigeria,África, Mujer,43,1145.8
2019,Agosto,Ciudad de México,Noruega,Europa, Hombre,214,1145.8
2019,Agosto,Ciudad de México,Noruega,Europa, Mujer,132,1145.8
2019,Agosto,Ciudad de México,Nueva Zelandia,Oceanía, Hombre,241,1145.8
2019,Agosto,Ciudad de México,Nueva Zelandia,Oceanía, Mujer,219,1145.8
2019,Agosto,Ciudad de México,Omán,Asia, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Omán,Asia, Mujer,1,1145.8
2019,Agosto,Ciudad de México,Países Bajos (Holanda),Europa, Hombre,1753,1145.8
2019,Agosto,Ciudad de México,Países Bajos (Holanda),Europa, Mujer,1271,1145.8
2019,Agosto,Ciudad de México,Pakistán,Asia, Hombre,86,1145.8
2019,Agosto,Ciudad de México,Pakistán,Asia, Mujer,26,1145.8
2019,Agosto,Ciudad de México,Palestina,Asia, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Panamá,América Central, Hombre,1371,1145.8
2019,Agosto,Ciudad de México,Panamá,América Central, Mujer,1240,1145.8
2019,Agosto,Ciudad de México,Paraguay,América del Sur, Hombre,153,1145.8
2019,Agosto,Ciudad de México,Paraguay,América del Sur, Mujer,179,1145.8
2019,Agosto,Ciudad de México,Perú,América del Sur, Hombre,8204,1145.8
2019,Agosto,Ciudad de México,Perú,América del Sur, Mujer,10314,1145.8
2019,Agosto,Ciudad de México,Polonia,Europa, Hombre,425,1145.8
2019,Agosto,Ciudad de México,Polonia,Europa, Mujer,330,1145.8
2019,Agosto,Ciudad de México,Portugal,Europa, Hombre,704,1145.8
2019,Agosto,Ciudad de México,Portugal,Europa, Mujer,440,1145.8
2019,Agosto,Ciudad de México,Qatar,Asia, Hombre,4,1145.8
2019,Agosto,Ciudad de México,Qatar,Asia, Mujer,2,1145.8
2019,Agosto,Ciudad de México,Reino Unido,Europa, Hombre,3623,1145.8
2019,Agosto,Ciudad de México,Reino Unido,Europa, Mujer,2566,1145.8
2019,Agosto,Ciudad de México,Siria,Asia, Hombre,11,1145.8
2019,Agosto,Ciudad de México,Siria,Asia, Mujer,5,1145.8
2019,Agosto,Ciudad de México,"Checa, Rep.",Europa, Hombre,176,1145.8
2019,Agosto,Ciudad de México,"Checa, Rep.",Europa, Mujer,144,1145.8
2019,Agosto,Ciudad de México,"Corea, Rep. (Sur)",Asia, Hombre,2661,1145.8
2019,Agosto,Ciudad de México,"Corea, Rep. (Sur)",Asia, Mujer,1973,1145.8
2019,Agosto,Ciudad de México,Moldavia,Europa, Hombre,2,1145.8
2019,Agosto,Ciudad de México,Moldavia,Europa, Mujer,13,1145.8
2019,Agosto,Ciudad de México,"Congo, Rep. Dem.",África, Hombre,7,1145.8
2019,Agosto,Ciudad de México,"Congo, Rep. Dem.",África, Mujer,7,1145.8
2019,Agosto,Ciudad de México,Laos,Asia, Hombre,1,1145.8
2019,Agosto,Ciudad de México,Laos,Asia, Mujer,2,1145.8
2019,Agosto,Ciudad de México,"Dominicana, Rep.",Islas del Caribe, Hombre,621,1145.8
